EIN,NAME,ICO,STREET,RAW STREET,CITY,STATE,ZIP,Latitude,Longitude,Accuracy Score,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
812396365,BIG QUESTIONS PRODUCTIONS INC,% TIMOTHY WOLFER,120 W NORTH AVE,,BALTIMORE,MD,21201-5832,39.311353,-76.619005,1,0,6,3,2000,194709,2,0,000000000,5,1,201903,0,0,2,0,3,0,0,0,,
812452999,VOLUNTEERING UNTAPPED INC,% EMILIE DRASHER,2955 KESWICK RD,,BALTIMORE,MD,21211-2733,39.323317,-76.627628,1,0,3,3,1000,194904,1,4,000000000,2,1,201812,4,3,0,1,12,170474,59869,0,,200 E LEXINGTON ST
812457208,AQUA KIDS TV INC,% GEORGE STOVER,5910 YORK ROAD,,BALTIMORE,MD,21212-3037,39.363829,-76.610445,1,1155,3,9,1200,196601,1,15,000000000,1,1,201808,3,4,1,0,8,52885,102265,102265,,MARYLAND ASSOCIATION
812457490,MARYLAND CHAPTER OF THE FEDERAL BAR ASSOCIATION INC,% ALEXANDER M GILES,25 S CHARLES ST STE 1400,,BALTIMORE,MD,21201-3328,39.288274,-76.614582,1,0,3,3,1280,193412,1,17,000000000,1,1,201812,9,8,1,0,12,89954226,16405132,3945391,,
812508410,NO VETERAN LEFT BEHIND,% JEFF MILLER AND TENIA BURTON,1708 WILMINGTON AVE,,BALTIMORE,MD,21230-1332,39.266571,-76.656226,1,557,4,9,3000,194206,1,0,000000000,5,1,201906,4,4,1,0,6,114570,426295,426295,,DEPT OF MARYLAND
812528805,MERAKI COMMUNITY UPLIFT,,812 N GLOVER ST,,BALTIMORE,MD,21205-1610,39.300518,-76.580453,1,1345,6,9,2000,195606,2,0,000000000,5,1,201709,0,0,2,0,9,0,0,0,S41,41 US COAST GUARDS
812548875,BALTIMORE CITY ENGINEERING ALLIANCE,,100 KANE ST,,BALTIMORE,MD,21224-1726,39.293399,-76.537339,1,1500,3,9,2000,196009,1,16,000000000,5,1,201812,0,0,2,0,12,0,0,0,,10 JOHN HOPKINS UNIV SCHOOL OF MEDI
812551527,MICAH AFRICAN METHODIST EPISCOPAL MISSION CHURCH,% MARILYN AKLIN,6324 WINDSOR MILL RD,,BALTIMORE,MD,21207-6051,39.321599,-76.72584,1,782,7,9,1000,194711,2,0,000000000,5,1,201705,0,0,2,0,5,0,0,0,,MARYLAND ALPHA CHAPTER
812554916,MOMS CLUB,% MELISSA WEEKLEY,5544 LINK AVE,,BALTIMORE,MD,21227-2809,39.243969,-76.695246,1,0,3,3,1000,196410,1,4,000000000,1,1,201712,6,4,0,1,12,4305946,331127,0,,
812622157,PLANO-COUDON FOUNDATION INC,% RYAN COUDON,2101 WASHINGTON BLVD,,BALTIMORE,MD,21230-1715,39.271758,-76.645744,1,0,3,3,1200,196408,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,,
812623562,SANDTOWN CENTER CDC,% ALBERT STOKES,927 N CALHOUN ST,,BALTIMORE,MD,21217-2527,39.299353,-76.640012,1,0,3,3,1000,196402,1,4,000000000,1,1,201712,6,4,0,1,12,1041073,480552,0,,
812635819,CHANGE4REAL COMMUNITY CORPORATION,,810 PARK AVE,,BALTIMORE,MD,21201-4807,39.299091,-76.618924,1,0,4,3,1000,194010,2,0,000000000,1,1,201812,4,4,1,0,12,376468,271909,271569,,
812713599,FOREST PARK NEIGHBORHOOD ASSOCIATION INC,% SHARON BRADFORD,PO BOX 29678,,,,,0,0,0,820,3,9,2000,194505,1,16,000000000,5,1,,0,0,2,0,12,0,0,0,,7272090 ROC AND ROLL TOASTMASTERS
812715937,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,4,3,3000,201207,2,0,430059480,5,1,201806,0,0,2,0,6,0,0,0,,
812726406,MOROCCAN AMERICAN ASSOCIATION OF MARYLAND INC,% AHMED ZOUITA,7011 E BALTIMORE ST,,BALTIMORE,MD,21224-1829,39.292783,-76.529252,1,2062,3,9,2700,197002,1,10,000000000,5,1,,1,4,6,0,12,0,0,0,,
812728741,UNLIMITED BLESSINGS FOUNDATION INC,,940 N EDEN ST,,BALTIMORE,MD,21205-1050,39.301265,-76.599525,1,0,3,3,7000,196411,1,10,000000000,1,1,,0,0,6,0,10,0,0,0,,
812735290,GIRL WHO LIVED,% CHARLENA SMITH,10148 BIRD RIVER RD,,BALTIMORE,MD,21220-1528,39.361564,-76.426223,1,537,7,9,1000,196702,2,0,000000000,5,1,,0,0,2,0,12,0,0,0,,RHO PROVINCE
812762102,NATIONAL ASSOCIATION FOR THE ADVANCEMET OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,3,3,7000,196007,1,10,430059480,1,1,,0,2,6,0,12,0,0,0,,
812777796,MINISTERS CONFERENCE EMPOWERMENT CENTER CDC,% SANDRA CONNOR,1263 E NORTH AVE,,BALTIMORE,MD,21202-5829,39.311486,-76.600958,1,0,3,3,7000,196307,1,10,000000000,1,1,,0,0,6,0,6,0,0,0,,
812799905,MID-ATLANTIC REGIONAL MOVING IMAGE ARCHIVE,,414 E 31ST ST,,BALTIMORE,MD,21218-3410,39.326283,-76.610145,1,955,4,9,3000,194607,1,0,000000000,5,1,201906,0,0,2,0,6,0,0,0,,565 BALTIMORE DETATCHMENT MCL
812807602,CURE A DREAM FOUNDATION INC,% CRAIG DENNIS,6106 DANVILLE AVE,,BALTIMORE,MD,21224-6131,39.27487,-76.542586,1,1188,7,9,1000,195301,2,0,000000000,5,1,,0,0,1,0,6,0,0,0,,BALTIMORE ALUMNAE
812923454,MARYLAND LGBT CHAMBER OF COMMERCE,% ADLER ARCHER,5111 WETHEREDSVILLE RD,,BALTIMORE,MD,21207-6647,39.314353,-76.704747,1,0,3,3,1000,196510,1,4,000000000,1,1,201803,8,6,0,1,3,12833001,4594109,0,,
812940001,URBAN UPLIFT FOUNDATION,% CRYSTAL PARSLEY,2001 HARLEM AVE,,BALTIMORE,MD,21217-1012,39.296128,-76.649242,1,260,5,9,3000,194012,2,0,000000000,5,1,201812,0,0,2,0,12,0,0,0,,12978 LOCAL
812953744,RESTORATION HOUSE FOR WOMEN AND CHILDREN INC,% KAREN ANNETTE COLE,5004 ANNTANA AVE,,BALTIMORE,MD,21206-4401,39.328765,-76.540302,1,0,3,3,7000,194512,1,10,000000000,1,1,,0,1,6,0,12,0,0,0,,
812955236,DAVINCI COLLABORATIVE LTD,% HELENE LUCE,101 N HAVEN ST STE 301,,BALTIMORE,MD,21224-1634,39.294276,-76.562474,1,0,3,3,1000,194511,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
812965809,BTST CARES INC,% JANEEN SIMON,1900 N HOWARD ST,,BALTIMORE,MD,21218-5909,39.311658,-76.61968,1,0,2,3,1000,195804,2,0,000000000,1,1,201806,3,0,2,0,6,39170,0,0,,
812971799,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,3,3,1000,196502,0,16,430059480,1,1,201812,8,0,2,0,12,12511778,0,0,,
812971833,PALLADIUM COMMUNITY DEVELOPMENT CORPORATION,% EARL MCDONALD WORTHAM,2900 LIBERTY HEIGHTS AVE,,BALTIMORE,MD,21215-7808,39.323142,-76.663583,1,0,3,3,1200,196505,1,4,000000000,1,1,201810,6,5,0,1,10,2803639,650691,0,,
812974222,FARM ALLIANCE OF BALTIMORE INC,% ALLISON BOYD,4709 HARFORD RD,,BALTIMORE,MD,21214-3261,39.343306,-76.5681,1,2475,3,9,2800,197311,1,16,000000000,5,1,201806,4,4,1,0,6,260857,199799,63185,S41Z,BALTIMORE
812987444,NEW RESTORATION MINISTRIES INC,% LAMON WHITE,1639 MORELAND AVE,,BALTIMORE,MD,21216-3706,39.307468,-76.655561,1,0,6,3,2000,196504,0,0,000000000,5,1,201812,1,3,1,0,12,1340,68303,68303,,
813027125,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,1999,3,9,1200,196905,1,16,430059480,5,1,201806,0,0,2,0,6,0,0,0,,VOCTORY VILLA ELEMENTARY SCHOOL PTA
813036437,RESTORATION GOSPEL INTERNATIONAL MINISTRIES,% KARL D SMITH,2257 MADISON AVE,,BALTIMORE,MD,21217-3936,39.311512,-76.636261,1,194,5,9,3000,194010,0,0,000000000,5,1,201712,5,6,1,0,12,642213,3560020,3558324,,1923 AFGE VA HHS SSA LOCAL
813049475,EPIPHANY CHURCH OF BALTIMORE,% TREVOR CHIN,5310 HAZELWOOD AVE,,BALTIMORE,MD,21206-2232,39.342538,-76.515906,1,1619,3,9,7000,196402,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,,KINGSWAY CHRISTIAN CENTER
813054524,CLEVER KIDS FOUNDATION,,7 PICASSO CT,,BALTIMORE,MD,21208-1855,39.401339,-76.706216,1,0,3,3,1000,201408,1,15,000000000,1,1,201812,0,0,2,0,12,0,0,0,T99,
813084197,DRIVE NOW EDUCATIONAL FUNDING CORP,% NATASHA IHEME,6213 EASTERN AVE,,BALTIMORE,MD,21224-2907,39.287286,-76.542162,1,0,3,3,7000,196507,1,10,000000000,1,1,,0,1,6,0,12,0,0,0,,
813108263,H2H CHARITIES INC,,2932 CLIFTON PARK TER,,BALTIMORE,MD,21213-1135,39.321749,-76.575466,1,0,3,3,7000,196511,1,10,000000000,1,1,,0,1,6,0,12,0,0,0,,
813109631,MERVO MUSTANGS ALUMNI ASSOCIATION,% MERVO MUSTANGS ALUMNI ASSOCIATION,3500 HILLEN RD,,BALTIMORE,MD,21218-2227,39.332276,-76.59054,1,0,3,3,7000,198209,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
813136694,BALTIMORE GURUNG TAMU SAMAJ INC,,1214 WESTERLEE PL APT 2D,,BALTIMORE,MD,21228-3883,39.293666,-76.769026,1,0,3,3,7000,196202,1,10,000000000,1,1,,0,0,6,0,7,0,0,0,,
813154428,KERRY KARES FOUNDATION,% KERRY HAMILTON I,2402 MARBOURN AVE,,BALTIMORE,MD,21230-2855,39.254244,-76.651893,1,0,3,3,7000,194001,1,10,000000000,1,1,,0,0,6,0,4,0,0,0,,
813158752,IMPACT FOR CHRIST COMMUNITY CHURCH,,5316 WYNDHOLME CIR,,BALTIMORE,MD,21229-3221,39.279307,-76.704678,1,1679,7,9,1000,196409,2,0,000000000,5,1,201905,0,0,2,0,5,0,0,0,,ALPHA LAMBDA
813251175,BIKEMORE IN ACTION INC,,2209 MARYLAND AVE,,BALTIMORE,MD,21218-5627,39.314649,-76.617766,1,1679,7,9,1000,196409,2,0,000000000,5,1,201905,0,0,2,0,5,0,0,0,,ALPHA MU
813300238,RESIDENTS AGAINST THE TUNNELS,,2518 MADISON AVE,,BALTIMORE,MD,21217-4040,39.313839,-76.639457,1,0,3,3,2000,194209,1,16,000000000,1,1,201806,4,3,2,0,6,371502,45397,45397,,
813306315,MOTHERS UNITED OF MARYLAND INC,% CHARLOTTA WILLIAMS,412 N HILTON ST,,BALTIMORE,MD,21229-3028,39.29222,-76.672968,1,0,3,3,1700,199206,1,10,000000000,1,1,,0,0,6,0,9,0,0,0,,
813317161,MARYLAND PROGRESSIVE INSTITUTE CORPORATION,,4509 E MONUMENT ST,,BALTIMORE,MD,21205-3034,39.299539,-76.558741,1,911,7,9,1000,194511,2,0,000000000,5,1,201806,0,0,2,0,6,0,0,0,,BETA KAPPA
813356492,BALTIMORE METRO OFFICIALS ASSOCIATION CHARITABLE FOUNDATION,% TIMOTHY S HACKERMAN,7701 TRAVERTINE DR UNIT 405,,BALTIMORE,MD,21209-5318,39.387278,-76.68737,0.8,0,3,3,1200,199212,1,15,000000000,1,1,201906,3,2,2,0,6,57951,13557,1837,,
813397620,WAR HORSE CITIES COMMUNITY DEVELOPMENT CORPORATION INC,,900 E FORT AVE STE 900,,BALTIMORE,MD,21230-5543,39.27178,-76.600227,1,0,6,3,2000,196606,2,0,000000000,1,1,201812,2,3,1,0,12,17092,62535,62535,,
813416423,FURNITURE FOR FAMILIES,,2223 TUCKER LANE,,BALTIMORE,MD,21207-7266,39.311796,-76.701363,0.9,0,3,3,7000,196602,1,10,000000000,1,2,,0,0,6,0,12,0,0,0,,
813469082,KNAFAYIM,,103 OLD COURT RD,,BALTIMORE,MD,21208-4002,39.377743,-76.72055,1,0,3,3,1000,196602,1,16,000000000,1,1,201812,8,5,1,0,12,16300397,631220,626752,,WESTMINSTER HOUSE APARTMENTS
813473822,ELLE MENTORING,% NATALIE DANIELS,4518 N ROGERS AVE,,BALTIMORE,MD,21215-4215,39.344215,-76.694012,1,0,3,3,7000,195705,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
813478235,BALTIMORE FLAMINGOS RUGBY FOOTBALL CLUB,% KEN- BMORE FLAMINGOS RUGBY CLUB,4604 FAIT AVE,,BALTIMORE,MD,21224-4431,39.28409,-76.557005,1,0,3,3,1200,197111,1,16,000000000,1,1,201812,4,4,1,0,12,413786,251549,251549,,
813497363,TORAH LEGACY FOUNDATION INC,,6517 GLENWICK CT,,BALTIMORE,MD,21209-2539,39.373137,-76.684408,1,0,3,3,7000,196606,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
813527425,COORDINATING HOLISTIC RESOURCES INITATIVES & SERVICVES,% GLENDA CURTIS,4317 GLENMORE AVE,,BALTIMORE,MD,21206-1920,39.350588,-76.531649,1,735,5,9,3000,194411,2,0,000000000,5,1,201812,0,0,2,0,12,0,0,0,,121 LOCAL
813555191,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,1151,3,9,2000,195109,1,16,430059480,5,1,,0,0,1,0,6,0,0,0,,MD DECA
813579225,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,438,5,9,3000,196607,2,0,430059480,5,1,201903,0,0,2,0,3,0,0,0,,0695 BMWED
813596624,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,1338,5,9,3000,196604,2,0,430059480,5,1,201812,5,5,1,0,12,645120,513952,354411,,METROPOLITAN BALTIMORE COUNCIL AFL-
813600702,WILKES LANE FOUNDATION,% KIRBY FOWLER,20 S CHARLES ST STE 600,,BALTIMORE,MD,21201-3278,39.28847,-76.615609,1,0,3,3,2000,196611,1,16,000000000,1,1,201812,0,0,2,0,12,0,0,0,,
813623894,BITMORE LACROSSE INC,% BRANDON W MUNDORF,1312 MCCURLEY AVE,,BALTIMORE,MD,21228-5829,39.259913,-76.741529,1,1679,7,9,1000,196409,1,0,000000000,1,1,201905,0,0,2,0,5,0,0,0,,NATIONAL CHARITY PROGRAM
813629375,VESSELS INC,% CALCY JOYNER,14 BROADLEAF CT,,BALTIMORE,MD,21234-3429,39.386879,-76.513005,1,1824,3,8,7000,196611,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
813631171,BALTIMORE FILMMAKERS COLLECTIVE,,3206 N HILTON ST,,BALTIMORE,MD,21216-1431,39.323128,-76.672381,1,0,3,3,7000,196701,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
813632315,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,3,3,1000,198806,1,15,430059480,1,1,201806,0,0,2,0,6,0,0,0,,
813632600,BALTIMORE CITY LICENSED BEVERAGE ASSOCIATION INC,% MICHAEL M FISHMAN,3831 BOSTON ST,,BALTIMORE,MD,21224-5714,39.277078,-76.561758,1,0,7,3,1000,201305,2,0,000000000,5,1,201909,0,0,2,0,9,0,0,0,B83,
813650185,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,1831,19,9,1000,196701,1,0,430059480,5,1,201712,3,1,2,0,12,33750,6845,6845,,UNIT POST 751 VFW
813660917,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,1831,19,9,1000,196806,1,0,430059480,5,1,201812,0,0,2,0,12,0,0,0,,2916 VFW-MD
813674553,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,1831,19,9,1000,196701,1,0,430059480,5,1,201812,4,3,1,0,12,207011,87411,14306,,8509 VFW-MD
813680935,VETLINKS INC,% JOHN PURCELL,3023 ODONNELL ST,,BALTIMORE,MD,21224-4917,39.279957,-76.573099,1,0,3,3,1000,194907,1,4,000000000,2,1,201812,6,6,0,1,12,3799743,1905886,0,,
813684765,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,3,3,7000,196707,1,10,430059480,1,1,,0,0,6,0,12,0,0,0,,
813708749,TCO LABS INC,,727 W 40TH ST APT 480,,BALTIMORE,MD,21211-2350,39.337055,-76.628941,1,1601,3,9,7000,196310,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,,
813725495,LOYOLA EARLY LEARNING CENTER INC,,801 ST PAUL STREET,,BALTIMORE,MD,21202-2448,39.568521,-76.865163,0.5,0,3,3,7000,196705,1,10,031150120,1,1,,0,0,6,0,10,0,0,0,,
813737782,QUEEN S DAUGHTERS FOUNDATION INC,,513 ROSSITER AVE,,BALTIMORE,MD,21212-4508,39.348639,-76.60803,1,0,9,3,1000,199807,2,0,000000000,2,1,201812,8,8,1,0,12,24796748,43498392,43498392,,OPERATING ENGINEERS LOCAL 99 & 99A
813739387,I IN HIM MINISTRIES INC,% VERELYN NEWTON-PRIDGEN,4011 ROSECREST AVE,,BALTIMORE,MD,21215-3428,39.353887,-76.696881,1,0,3,3,1000,196706,1,4,000000000,1,1,201806,9,9,0,1,6,214747613,74807474,0,,
813739761,DAB BUILDING COMMUNITIES INC,,5231 SAINT CHARLES AVE,,BALTIMORE,MD,21215-5042,39.345023,-76.683286,1,0,3,3,7000,196706,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
813740424,JEWISH SPECIAL EDUCATION FUND,% JEWISH SPECIAL EDUCATION FUND,2712 WILLOW GLEN DR,,BALTIMORE,MD,21209-3124,39.372233,-76.689387,1,1252,5,9,3000,196610,2,0,000000000,5,1,201812,1,2,2,0,12,2899,10178,10178,,608 LODGE
813750702,STEVEN AND LINDA HURWITZ FAMILY FOUNDATION INC,% THE ASSOCIATED,101 W MOUNT ROYAL AVE,,BALTIMORE,MD,21201-5708,39.305085,-76.61791,1,0,3,3,7000,196712,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
813756427,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,3,3,1200,196710,1,15,430059480,1,1,201806,7,8,1,0,6,9846138,10007498,9817561,K36Z,
813771356,CORNER COMMUNITY CENTER INC,,5802 ROLAND AVE,,BALTIMORE,MD,21210-1310,39.368687,-76.635219,1,1016,4,9,3000,196612,1,0,000000000,5,1,201812,0,0,2,0,12,0,0,0,,SILVER SPRING POST 94
813789833,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,0,3,3,7000,196710,1,10,430059480,1,1,,0,0,6,0,12,0,0,0,,
813804879,JUMOKE BEHAVIORAL SERVICES,,7000 PARK HEIGHTS AVE STE M1,,BALTIMORE,MD,21215-1602,39.36641,-76.705873,1,64,5,9,3000,194008,2,0,000000000,5,1,201812,0,0,2,0,12,0,0,0,,1383 LOCAL UNION
813819911,JOY BALTIMORE,,2653 MARYLAND AVE APT 1,,BALTIMORE,MD,21218-4522,39.320466,-76.618271,1,0,3,3,1200,198502,1,16,000000000,5,1,201812,0,0,2,0,12,0,0,0,,
813827167,IGLESIA CRISTIANA NUEVA ESPERANZA,,604 BISCAY AVE,,BALTIMORE,MD,21225-3329,39.215402,-76.626205,1,1509,6,9,2000,197002,2,0,029002000,5,1,201809,0,0,2,0,9,0,0,0,,135 BALTIMORE
813831688,JESUS REIGNS RESTORATION MINISTRY INC,% COSMIAN SIMMS,5510 FERNPARK AVE,,BALTIMORE,MD,21207-6813,39.331963,-76.707802,1,1381,5,9,3000,195708,2,0,000000000,5,1,201712,4,4,1,0,12,174603,162000,162000,,L0044MD BALTIMORE MUNIC EMP
813833507,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,1381,5,9,3000,195708,2,0,430059480,5,1,201612,0,0,2,0,12,0,0,0,,L0539MD CARROLL & HOWARD COS ST EMP
813839209,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% NAZAR Z SCOTT,4805 MOUNT HOPE DR,,BALTIMORE,MD,21215-3206,39.344527,-76.709393,1,1381,5,9,3000,195708,2,0,430059480,5,1,201812,0,0,2,0,12,0,0,0,,L1678MD MD HOUSE OF CORRECTIONS EMP
813848399,BALTIMORE CITY CRIME SOLVERS INC,% DEREK LOEFFLER,242 W 29TH ST,,BALTIMORE,MD,21211-2908,39.322839,-76.622105,1,0,3,3,1000,196802,1,4,000000000,1,1,201712,1,1,0,1,12,5,1,0,G123,
813851605,MAPLE RIDGE UNIVERSITY,% KIMBERLY FELTON,4802 POE AVE,,BALTIMORE,MD,21215-6506,39.347337,-76.663598,1,925,19,9,1000,194603,1,0,000000000,5,1,201812,4,4,1,0,12,289994,303400,89530,,19 FEDERAL
813874418,I AM MENTALITYYOUTH MALE EMPOWERMENT PROJECT,% NO,4142 FALLSTAFF RD,,BALTIMORE,MD,21215-1411,39.361292,-76.711591,1,1540,7,9,1000,196707,2,0,000000000,5,1,201906,0,0,2,0,6,0,0,0,,BETA TAU
813949530,LEARN - CHANGE THE WORLD,,4314 FORDHAM RD,,BALTIMORE,MD,21229-4743,39.269177,-76.694741,1,1999,3,9,1000,196905,1,16,000000000,5,1,201906,0,0,2,0,6,0,0,0,,DUMBARTON MIDDLE SCHOOL PTSA
813951424,YOUTH EDUCATIONAL SERVICES,,5011 ARBUTUS AVE,,BALTIMORE,MD,21215-5723,39.342594,-76.680383,1,1999,3,9,1200,196905,1,16,000000000,5,1,201806,0,0,2,0,6,0,0,0,,RODGERS FORGE ELEMENTARY PTA
813972513,EDWARD R MCCLURKIN CHARITY INC,% EDWARD R MCCLURKIN,3726 OAK AVE,,BALTIMORE,MD,21207-6337,39.343629,-76.718002,1,315,7,9,1000,196710,2,0,000000000,5,1,,0,0,2,0,5,0,0,0,,152 ALPHA CHI CHAPTER
814042775,CATHERINE PUGH INAUGURAL COMMITTEE INC,% BALLARD SPAHR LLP,300 E LOMBARD ST 18TH FL,,BALTIMORE,MD,21202-3219,39.288271,-76.61048,1,0,3,3,1200,196906,1,15,000000000,5,1,201812,0,0,2,0,12,0,0,0,,
814061179,FRIENDS OF OLD OTTERBEIN,% DANIEL B FISHER,112 W CONWAY ST,,BALTIMORE,MD,21201-2412,39.284521,-76.617118,1,1625,7,9,1000,196711,2,0,000000000,5,1,201812,0,0,2,0,12,0,0,0,,SIGMA
814071058,MARYLAND CLEAN ENERGY JOBS INITIATIVE INC,% VINCENT DEMARCO,2600 SAINT PAUL ST,,BALTIMORE,MD,21218-4523,39.31957,-76.615526,1,0,3,3,7000,196801,1,10,000000000,5,1,,0,0,6,0,12,0,0,0,,
814077069,BRIDGES EDUCATION AND TRAINING SERVICES,,3043 W BELVEDERE AVE,,BALTIMORE,MD,21215-5105,39.349728,-76.673561,1,0,3,3,7000,194407,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
814083002,GREAT TALK INC,,1222 GLENBACK AVE,,BALTIMORE,MD,21208-4122,39.373341,-76.727928,1,0,3,1,7000,195903,1,10,000000000,1,1,,0,0,6,0,12,0,0,0,,
814096363,STUDENT SUPPORT NETWORK INC,% MICHAEL G WEBER,1740 E JOPPA RD STE 200,,BALTIMORE,MD,21234-3633,39.398643,-76.559844,1,0,6,3,2000,196806,2,0,000000000,1,1,201812,0,0,2,0,12,0,0,0,,
814111238,BMORE LATINA,,518 S CONKLING ST 1B,,BALTIMORE,MD,21224-4201,39.286037,-76.567498,1,0,3,3,1000,196806,1,15,000000000,1,1,201806,8,7,1,0,6,15388670,6453858,5301794,A61I,
814129298,BETH HASHEM CAMP,% LEONARD D HALL,PO BOX 16992,,,,,0,0,0,0,3,3,1000,198509,1,16,000000000,1,1,201812,0,0,2,0,12,0,0,0,,
814140465,CELEBRATIONS OF LIFE MINISTRIES INC,% VALERIE GEBRE- AMLAK,1445 N CAREY ST,,BALTIMORE,MD,21217-2831,39.306599,-76.639724,1,0,3,3,1700,196902,1,10,000000000,1,2,,1,1,6,0,5,0,0,0,,
814150614,LIFE IN THE RIVER INC,% LEE WHITAKER,3301 SOLLERS POINT RD,,BALTIMORE,MD,21222-5428,39.252241,-76.509536,1,0,3,3,1200,196809,1,15,000000000,1,1,201706,0,0,2,0,6,0,0,0,,
814150714,NEW WAVE HELPING HANDS ENTERPRISES INC,,9215 HINES ESTATES DR,,BALTIMORE,MD,21234-1368,39.398917,-76.494089,1,0,4,3,3000,201203,2,0,000000000,1,1,201812,0,0,2,0,12,0,0,0,L50,
814163681,HALI INSTITUTE INC,,212 E LEXINGTON ST,,BALTIMORE,MD,21202-3501,39.291446,-76.611603,1,1188,7,9,1000,196804,2,0,000000000,5,1,,0,0,1,0,6,0,0,0,,ALPHA GAMMA
814168856,STREET VISIONZ INC,,6400 BALTIMORE NATIONAL PIKE,,BALTIMORE,MD,21228-3930,39.284847,-76.756906,1,0,3,3,1000,196808,1,4,000000000,1,1,201812,4,3,0,1,12,100419,25505,0,,
814173783,CULTIVATING LEADERSHIP ACADEMICS SISTERHOOD AND SERVICE,% SAMANTHA A BOOKMAN,6221 FAIR OAKS AVE,,BALTIMORE,MD,21214-1514,39.362003,-76.563901,1,0,3,3,2000,196809,1,11,000000000,5,1,201905,3,3,1,0,5,40705,83947,73268,B22Z,
